1786904849475,200,117
1786904850668,200,40
1786904851760,200,42
1786904852866,200,972
1786904854880,200,70
1786904856029,200,52
1786904857135,200,39
1786904858238,200,38
1786904859314,200,32
1786904860415,200,38
1786904861515,200,38
1786904862618,200,957
1786904864637,200,38
1786904865739,200,43
1786904866832,200,36
1786904867914,200,35
1786904869010,200,37
1786904870101,200,40
1786904871210,200,44
1786905156414,200,930
