1786905347684,200,72
1786905348832,200,42
1786905349930,200,39
1786905351033,200,39
1786905352131,200,38
1786905353236,200,55
1786905354356,200,43
1786905355473,200,39
1786905356565,200,44
1786905357678,200,47
1786905358774,200,34
1786905359873,200,42
1786905360979,200,40
1786905362087,200,37
1786905363187,200,38
1786905364292,200,38
1786905365397,200,39
1786905366477,200,34
1786905367579,200,44
1786905368681,200,41
